subject	trial	condition	bkgid	numcorrect	rt1	rt2	rt3	rt4
S74347581	11	stable	2	3	627	672	760	632
S74347581	12	stable	1	3	680	449	855	632
S74347581	13	stable	1	3	1511	1041	864	808
S74347581	14	stable	3	4	792	712	657	879
S74347581	15	stable	2	3	587	617	1119	944
S74347581	16	unstable	5	2	931	584	857	952
S74347581	17	unstable	4	3	649	727	577	800
S74347581	18	unstable	6	3	850	496	700	856
S74347581	19	unstable	6	4	980	487	1113	464
S74347581	20	stable	2	3	807	815	697	753
S74347581	21	unstable	5	3	687	720	447	672
S74347581	22	stable	1	3	635	1441	1232	665
S74347581	23	unstable	4	2	663	976	648	685
S74347581	24	stable	3	3	1032	712	703	874
S74347581	25	unstable	5	1	769	585	614	615
S74347581	26	unstable	4	3	1435	766	841	752
S74347581	27	unstable	6	3	962	626	623	936
S74347581	28	stable	2	1	774	889	816	736
S74347581	29	stable	3	2	754	944	776	416
S74347581	30	stable	1	2	1651	1344	888	759
S74347581	31	unstable	5	3	637	713	1767	736
S74347581	32	unstable	4	3	1097	696	647	881
S74347581	33	stable	2	3	671	561	687	553
S74347581	34	stable	3	2	1961	856	881	1039
S74347581	35	stable	1	3	1125	920	633	887
S74347581	36	unstable	6	4	917	671	1494	906
S82535079	1	stable	3	4	792	575	672	608
S82535079	2	unstable	5	4	684	672	496	400
S82535079	3	unstable	6	3	908	1616	672	580
S82535079	4	unstable	4	4	1335	560	624	708
S82535079	5	stable	2	4	871	1104	608	640
S82535079	6	stable	1	3	1023	463	1957	672
S82535079	7	stable	3	3	787	500	608	383
S82535079	8	unstable	6	4	1773	515	752	448
S82535079	9	unstable	4	4	1975	528	1619	512
S82535079	10	stable	2	4	640	497	319	501
S82535079	11	unstable	5	3	1468	561	527	725
S82535079	12	stable	1	4	834	544	1348	785
S82535079	13	stable	2	4	1334	707	400	816
S82535079	14	unstable	5	4	586	592	592	628
S82535079	15	unstable	6	4	618	415	289	644
S82535079	16	unstable	4	3	662	336	1280	484
S82535079	17	stable	3	3	597	708	513	272
S82535079	18	stable	1	4	852	449	564	624
S82535079	19	unstable	5	4	759	464	856	592
S82535079	20	stable	3	4	868	1152	595	625
S82535079	21	unstable	6	4	847	513	784	688
S82535079	22	stable	2	4	916	383	336	801
S82535079	23	unstable	4	4	666	1312	499	657
S82535079	24	stable	1	4	713	592	867	561
S82535079	25	unstable	5	4	549	577	899	593
S82535079	26	stable	2	4	708	673	736	272
S82535079	27	stable	3	4	633	672	355	673
S82535079	28	unstable	6	4	711	544	768	368
S82535079	29	stable	1	3	1268	512	657	632
S82535079	30	unstable	4	3	1219	576	736	707
S82535079	31	stable	2	3	1165	724	784	736
S82535079	32	unstable	6	4	561	289	608	432
S82535079	33	unstable	4	4	708	453	560	544
S82535079	34	stable	3	4	922	564	624	624
S82535079	35	stable	1	4	847	304	644	320
S82535079	36	unstable	5	4	1228	403	417	896
S88863859	1	stable	2	4	581	410	1260	4691
S88863859	2	unstable	6	4	1500	520	452	514
S88863859	3	stable	3	3	582	611	481	403
S88863859	4	unstable	5	4	546	970	884	561
S88863859	5	unstable	4	4	1132	753	621	691
S88863859	6	stable	1	4	582	511	477	584
S88863859	7	stable	2	4	922	705	508	444
S88863859	8	unstable	5	4	624	365	612	481
S88863859	9	unstable	6	3	637	640	703	501
S88863859	10	stable	3	4	695	535	732	450
S88863859	11	stable	1	3	795	553	600	635
S88863859	12	unstable	4	2	841	825	582	666
S88863859	13	stable	2	4	723	562	599	697
S88863859	14	stable	3	4	927	455	934	621
S88863859	15	unstable	6	4	1047	680	690	670
S88863859	16	unstable	4	2	890	489	452	775
S88863859	17	unstable	5	3	951	451	670	633
S88863859	18	stable	1	3	636	619	707	745
S88863859	19	stable	3	4	911	485	560	652
S88863859	20	stable	1	3	912	632	682	636
S88863859	21	unstable	4	4	994	591	493	658
S88863859	22	stable	2	3	872	933	714	728
S88863859	23	unstable	5	4	633	643	1987	622
S88863859	24	unstable	6	3	747	667	591	431
S88863859	25	unstable	4	3	893	385	364	725
S88863859	26	unstable	6	4	1055	662	784	643
S88863859	27	stable	1	4	1062	487	517	927
S88863859	28	stable	2	4	580	483	902	694
S88863859	29	unstable	5	4	650	825	528	678
S88863859	30	stable	3	3	686	512	448	333
S88863859	31	unstable	6	3	1044	454	1294	604
S88863859	32	stable	2	4	981	616	420	695
S88863859	33	stable	3	4	571	387	647	667
S88863859	34	unstable	4	4	883	410	588	609
S88863859	35	unstable	5	4	1139	756	636	510
S88863859	36	stable	1	4	725	591	417	558
S97747093	1	stable	3	4	850	993	584	884
S97747093	2	stable	2	4	1163	553	757	788
S97747093	3	unstable	5	3	1153	543	764	546
S97747093	4	stable	1	4	1834	2540	1002	1080
S97747093	5	unstable	6	3	1032	536	742	954
S97747093	6	unstable	4	3	1385	678	964	732
S97747093	7	unstable	5	4	2218	1240	884	1736
S97747093	8	unstable	4	3	2569	790	568	638
S97747093	9	stable	2	4	1510	466	898	2100
S97747093	10	unstable	6	2	1519	741	719	536
S97747093	11	stable	3	3	1461	624	726	520
S97747093	12	stable	1	3	1060	552	1018	584
S97747093	13	stable	2	4	1146	1602	748	766
S97747093	14	stable	1	3	806	702	1128	5766
S97747093	15	unstable	6	3	1363	946	899	1207
S97747093	16	unstable	5	3	753	1039	798	496
S97747093	17	unstable	4	2	942	750	1452	756
S97747093	18	stable	3	2	1092	1149	1034	2200
S97747093	19	stable	3	2	2351	1245	625	1355
S97747093	20	stable	2	4	969	512	828	1240
S97747093	21	stable	1	2	1202	798	2446	2161
S97747093	22	unstable	4	2	809	906	624	576
S97747093	23	unstable	6	1	1332	860	978	1200
S97747093	24	unstable	5	2	1404	820	734	1042
S97747093	25	unstable	6	3	2105	711	654	875
S97747093	26	stable	1	3	1276	495	1200	1477
S97747093	27	stable	2	4	1096	733	1051	993
S97747093	28	unstable	5	4	1923	607	806	480
S97747093	29	unstable	4	3	1620	653	1136	1862
S97747093	30	stable	3	4	1139	993	649	820
S97747093	31	stable	1	4	1457	726	672	812
S97747093	32	stable	3	2	990	680	1294	504
S97747093	33	unstable	5	3	1019	670	1366	970
S97747093	34	unstable	4	4	1335	687	867	734
S97747093	35	stable	2	4	1463	1318	2296	758
S97747093	36	unstable	6	4	1082	686	993	576
