subject	trial	condition	bkgid	numcorrect	rt1	rt2	rt3	rt4
S10382054	1	unstable	6	3	582	2023	1133	686
S10382054	2	stable	3	1	721	976	548	626
S10382054	3	unstable	4	3	782	950	1069	899
S10382054	4	stable	1	4	827	1302	916	948
S10382054	5	unstable	5	4	920	1271	770	1042
S10382054	6	stable	2	4	1179	1056	900	711
S10382054	7	unstable	6	4	846	670	902	721
S10382054	8	stable	2	3	680	1127	1164	812
S10382054	9	unstable	5	4	905	708	702	808
S10382054	10	stable	1	4	641	680	906	1092
S10382054	11	stable	3	4	743	599	2266	816
S10382054	12	unstable	4	4	744	540	1119	855
S10382054	13	stable	2	3	1279	1106	1673	1069
S10382054	14	unstable	4	4	1221	487	788	712
S10382054	15	unstable	5	2	848	753	876	776
S10382054	16	stable	1	4	603	860	475	753
S10382054	17	unstable	6	4	1501	873	898	650
S10382054	18	stable	3	4	539	753	717	415
S10382054	19	stable	2	3	1510	4890	448	3544
S10382054	20	stable	3	4	951	590	876	957
S10382054	21	unstable	6	2	719	1090	464	1462
S10382054	22	stable	1	4	814	995	1036	1181
S10382054	23	unstable	4	3	992	891	1707	1331
S10382054	24	unstable	5	3	637	1135	1446	929
S10382054	25	unstable	4	4	883	772	1087	1107
S10382054	26	stable	1	2	867	874	928	655
S10382054	27	unstable	6	4	829	841	1028	642
S10382054	28	stable	2	4	747	510	595	420
S10382054	29	stable	3	4	1667	760	1048	604
S10382054	30	unstable	5	3	565	793	850	882
S10382054	31	stable	2	4	495	1366	1088	824
S10382054	32	unstable	4	4	738	790	559	392
S10382054	33	stable	3	4	683	387	778	568
S10382054	34	stable	1	4	685	529	1516	1085
S10382054	35	unstable	6	4	1157	890	732	1596
S10382054	36	unstable	5	4	585	756	872	1406
S10382054	37	stable	3	3	830	1025	1015	402
S10382054	38	unstable	6	4	735	714	713	1072
S10382054	39	stable	1	4	985	868	649	779
S10382054	40	stable	2	4	694	726	599	439
S10382054	41	unstable	4	4	584	625	753	2114
S10382054	42	unstable	5	4	682	976	761	94
S11584299	1	unstable	6	2	2365	1207	1936	928
S11584299	2	stable	1	4	2176	608	553	759
S11584299	3	unstable	4	4	2298	616	784	936
S11584299	4	stable	3	4	2330	1336	560	608
S11584299	5	stable	2	2	2257	615	641	984
S11584299	6	unstable	5	4	3361	783	744	824
S11584299	7	stable	1	4	2510	616	1647	1136
S11584299	8	unstable	4	4	2600	1209	663	601
S11584299	9	unstable	6	3	2109	952	496	784
S11584299	10	stable	3	3	2363	825	825	942
S11584299	11	stable	2	4	2401	663	712	465
S11584299	12	unstable	5	4	2668	687	745	535
S11584299	13	unstable	4	4	2775	799	752	1049
S11584299	14	stable	1	4	2665	967	616	601
S11584299	15	unstable	5	4	2284	1256	536	1416
S11584299	16	unstable	6	4	2085	696	775	712
S11584299	17	stable	2	4	2896	872	1440	759
S11584299	18	stable	3	3	2415	608	840	953
S11584299	19	unstable	5	3	2148	1024	656	728
S11584299	20	stable	1	4	2271	984	1168	513
S11584299	21	stable	2	4	2225	768	768	976
S11584299	22	stable	3	4	2348	920	864	896
S11584299	23	unstable	4	4	2913	688	720	744
S11584299	24	unstable	6	4	2467	1248	576	960
S11584299	25	stable	2	3	2529	480	592	703
S11584299	26	unstable	4	4	2486	688	592	968
S11584299	27	unstable	6	4	2504	896	696	728
S11584299	28	unstable	5	3	2221	800	992	824
S11584299	29	stable	3	4	2674	600	752	816
S11584299	30	stable	1	4	3225	840	1336	792
S11584299	31	stable	2	4	2062	656	552	616
S11584299	32	unstable	4	4	2615	703	728	888
S11584299	33	stable	3	4	2518	736	864	688
S11584299	34	unstable	5	4	2558	744	672	1360
S11584299	35	unstable	6	4	2190	648	888	760
S11584299	36	stable	1	3	2430	1776	1024	808
S11584299	37	stable	1	3	2319	888	784	552
S11584299	38	unstable	4	4	1820	696	616	600
S11584299	39	unstable	5	4	1929	776	848	1184
S11584299	40	unstable	6	4	2186	1800	888	848
S11584299	41	stable	3	4	2137	592	1896	640
S11584299	42	stable	2	4	2116	712	704	61
S13777597	1	unstable	6	3	836	1148	574	799
S13777597	2	stable	1	4	706	675	1261	708
S13777597	3	stable	3	4	516	697	552	584
S13777597	4	stable	2	3	560	573	687	675
S13777597	5	unstable	4	4	1037	709	2509	911
S13777597	6	unstable	5	3	3992	687	630	831
S13777597	7	unstable	5	2	575	777	866	709
S13777597	8	stable	2	3	13002	596	866	799
S13777597	9	stable	3	2	39103	877	766	832
S13777597	10	unstable	6	3	673	742	3093	1295
S13777597	11	unstable	4	3	673	753	642	798
S13777597	12	stable	1	4	913	484	518	787
S13777597	13	unstable	5	4	491	675	551	731
S13777597	14	stable	2	2	618	900	483	788
S13777597	15	unstable	4	2	1412	1384	1676	822
S13777597	16	stable	1	3	764	540	439	528
S13777597	17	unstable	6	1	739	832	1002	1248
S13777597	18	stable	3	4	756	552	731	843
S13777597	19	unstable	6	4	1056	1924	810	3983
S13777597	20	stable	1	2	987	608	821	1294
S13777597	21	unstable	4	3	2865	1080	867	461
S13777597	22	unstable	5	2	4040	788	540	799
S13777597	23	stable	2	4	811	799	630	866
S13777597	24	stable	3	3	866	517	720	664
S13777597	25	unstable	5	2	606	989	1046	563
S13777597	26	stable	1	3	1932	721	832	1012
S13777597	27	stable	3	2	5690	888	687	619
S13777597	28	unstable	4	2	603958	910	1970	809
S13777597	29	stable	2	4	651	619	629	541
S13777597	30	unstable	6	4	1128	574	685	788
S13777597	31	stable	2	4	742	665	944	653
S13777597	32	stable	3	4	1071	1620	889	608
S13777597	33	unstable	6	4	850	496	1563	698
S13777597	34	stable	1	4	591	1395	721	798
S13777597	35	unstable	4	4	1619	1575	619	2092
S13777597	36	unstable	5	4	851	505	822	888
S13777597	37	stable	3	4	1543	529	742	945
S13777597	38	unstable	5	2	647	1339	652	2779
S13777597	39	stable	1	4	903	642	1586	541
S13777597	40	unstable	4	4	768	1463	719	991
S13777597	41	stable	2	2	2419	946	854	619
S13777597	42	unstable	6	4	1267	674	1946	62
S14519689	1	unstable	6	1	1311	1997	1296	583
S14519689	2	stable	1	3	1338	804	620	1431
S14519689	3	stable	3	4	1096	435	651	984
S14519689	4	stable	2	4	3355	738	690	1976
S14519689	5	unstable	4	4	1574	1081	542	926
S14519689	6	unstable	5	4	1081	999	658	844
S14519689	7	unstable	4	1	959	1180	866	973
S14519689	8	stable	3	2	758	723	862	852
S14519689	9	unstable	5	2	790	615	1318	694
S14519689	10	unstable	6	3	1728	619	768	544
S14519689	11	stable	2	3	1048	1587	895	577
S14519689	12	stable	1	2	2276	2253	521	1133
S14519689	13	stable	1	3	2207	714	764	1314
S14519689	14	unstable	5	4	2405	869	862	1012
S14519689	15	stable	2	3	1117	525	708	855
S14519689	16	stable	3	3	1017	482	853	1082
S14519689	17	unstable	6	2	2117	928	695	794
S14519689	18	unstable	4	4	1528	2545	687	820
S14519689	19	stable	3	2	2848	494	914	713
S14519689	20	stable	2	3	1220	854	1010	1405
S14519689	21	unstable	5	2	2019	831	982	1705
S14519689	22	unstable	4	4	1962	1070	715	1060
S14519689	23	unstable	6	4	1338	665	663	830
S14519689	24	stable	1	3	1219	525	953	436
S14519689	25	unstable	5	4	1440	630	586	664
S14519689	26	stable	2	2	1624	882	702	696
S14519689	27	stable	3	2	852	1101	623	710
S14519689	28	unstable	4	4	1976	522	722	847
S14519689	29	unstable	6	4	2036	570	805	1038
S14519689	30	stable	1	3	1552	828	833	1147
S14519689	31	stable	3	4	2031	637	744	612
S14519689	32	stable	1	3	1034	889	631	667
S14519689	33	stable	2	2	8770	457	597	716
S14519689	34	unstable	6	4	1253	827	570	683
S14519689	35	unstable	4	2	3248	640	911	857
S14519689	36	unstable	5	2	1707	718	1106	790
S14519689	37	stable	3	2	1940	960	713	841
S14519689	38	unstable	4	4	798	783	906	867
S14519689	39	unstable	5	4	1044	761	778	702
S14519689	40	unstable	6	4	1338	662	1001	1036
S14519689	41	stable	1	3	864	584	819	749
S14519689	42	stable	2	4	850	864	771	70
S18059421	1	stable	2	4	2540	661	899	704
S18059421	2	unstable	5	4	1205	1194	956	658
S18059421	3	stable	1	3	1094	968	803	713
S18059421	4	unstable	6	4	2018	492	882	1078
S18059421	5	unstable	4	4	883	868	976	909
S18059421	6	stable	3	3	1422	614	683	865
S18059421	7	unstable	4	3	1118	412	1943	993
S18059421	8	unstable	6	4	1097	795	1538	610
S18059421	9	stable	3	3	657	542	710	638
S18059421	10	stable	2	4	2152	710	980	922
S18059421	11	unstable	5	3	837	1032	1071	1098
S18059421	12	stable	1	4	1770	672	744	836
S18059421	13	unstable	5	4	990	766	722	900
S18059421	14	unstable	4	4	1030	1099	685	1431
S18059421	15	stable	2	4	718	416	790	1118
S18059421	16	stable	3	3	750	811	656	934
S18059421	17	unstable	6	4	1550	1902	510	1068
S18059421	18	stable	1	4	1135	426	889	919
S18059421	19	unstable	4	4	3137	883	898	1252
S18059421	20	unstable	5	4	1686	840	570	1009
S18059421	21	unstable	6	4	1197	853	648	749
S18059421	22	stable	3	3	846	824	1170	950
S18059421	23	stable	2	4	994	804	765	660
S18059421	24	stable	1	4	1082	648	1465	792
S18059421	25	stable	3	3	614	806	736	804
S18059421	26	unstable	4	4	1130	1326	606	779
S18059421	27	stable	2	4	1252	827	732	462
S18059421	28	unstable	5	4	1416	772	650	610
S18059421	29	stable	1	4	1266	798	1102	586
S18059421	30	unstable	6	4	1129	656	958	1276
S18059421	31	stable	3	2	710	1046	1132	1004
S18059421	32	stable	1	4	695	746	1069	485
S18059421	33	unstable	6	4	650	2224	534	716
S18059421	34	stable	2	4	1169	1119	1733	691
S18059421	35	unstable	5	4	1194	916	507	1041
S18059421	36	unstable	4	4	1150	598	669	2162
S18059421	37	unstable	5	3	721	696	1140	996
S18059421	38	stable	2	4	778	2034	1150	1338
S18059421	39	unstable	6	4	1911	956	680	582
S18059421	40	unstable	4	4	1377	906	859	1039
S18059421	41	stable	3	4	1099	773	761	900
S18059421	42	stable	1	4	568	1120	800	93
S18552911	1	unstable	4	4	1438	792	736	664
S18552911	2	stable	1	4	1551	544	664	928
S18552911	3	stable	2	2	1200	696	536	720
S18552911	4	stable	3	4	1306	784	896	736
S18552911	5	unstable	5	4	2481	600	873	743
S18552911	6	unstable	6	4	1359	704	472	769
S18552911	7	stable	3	4	1266	592	825	615
S18552911	8	unstable	5	4	1384	480	489	607
S18552911	9	unstable	4	4	2859	680	656	728
S18552911	10	unstable	6	4	1124	2088	712	880
S18552911	11	stable	2	4	1521	472	536	992
S18552911	12	stable	1	3	2133	544	654	1153
S18552911	13	stable	3	4	1540	895	712	776
S18552911	14	unstable	5	4	2771	648	528	816
S18552911	15	stable	2	4	1033	600	744	776
S18552911	16	unstable	6	4	2035	592	1120	883
S18552911	17	unstable	4	4	1655	896	1048	728
S18552911	18	stable	1	4	933	656	648	672
S18552911	19	unstable	4	4	679	1544	512	1536
S18552911	20	stable	1	2	1927	480	928	472
S18552911	21	stable	3	3	1215	679	464	746
S18552911	22	stable	2	4	651	680	776	728
S18552911	23	unstable	6	4	1800	776	1049	623
S18552911	24	unstable	5	4	1525	704	577	583
S18552911	25	unstable	5	4	1046	456	456	1096
S18552911	26	unstable	6	4	1116	672	848	768
S18552911	27	stable	3	3	904	520	601	583
S18552911	28	unstable	4	4	1301	736	1416	848
S18552911	29	stable	2	3	1397	560	640	560
S18552911	30	stable	1	4	966	592	944	1152
S18552911	31	stable	1	2	1214	568	600	681
S18552911	32	unstable	4	4	1267	847	1296	536
S18552911	33	stable	3	4	1208	656	1464	735
S18552911	34	stable	2	4	1220	769	1039	728
S18552911	35	unstable	6	3	1406	625	735	688
S18552911	36	unstable	5	4	1604	632	920	672
S18552911	37	unstable	6	4	1057	592	560	664
S18552911	38	unstable	5	3	1255	568	1112	728
S18552911	39	stable	2	4	1273	664	624	760
S18552911	40	stable	3	4	1163	808	841	1135
S18552911	41	unstable	4	4	1615	568	584	1608
S18552911	42	stable	1	4	1335	688	1151	79
S18583989	1	unstable	4	4	1372	4368	677	731
S18583989	2	stable	2	4	1399	792	719	712
S18583989	3	stable	3	2	1498	648	800	671
S18583989	4	stable	1	4	1415	880	863	648
S18583989	5	unstable	6	4	1613	849	767	857
S18583989	6	unstable	5	4	1289	824	836	907
S18583989	7	stable	1	3	2055	832	665	608
S18583989	8	unstable	4	1	2623	617	575	431
S18583989	9	unstable	5	2	581	528	799	761
S18583989	10	stable	2	1	925	687	720	681
S18583989	11	stable	3	1	973	379	656	937
S18583989	12	unstable	6	0	1227	912	895	697
S18583989	13	unstable	6	0	1639	976	756	755
S18583989	14	unstable	4	1	1104	753	2224	745
S18583989	15	stable	2	1	1891	769	1622	897
S18583989	16	unstable	5	2	810	600	639	584
S18583989	17	stable	1	0	1153	856	664	672
S18583989	18	stable	3	0	973	543	968	568
S18583989	19	unstable	5	2	1469	665	871	808
S18583989	20	stable	2	0	1164	737	720	6047
S18583989	21	unstable	4	1	1067	600	753	743
S18583989	22	stable	3	0	2725	665	1391	723
S18583989	23	unstable	6	0	1291	1432	690	1047
S18583989	24	stable	1	0	1253	1856	887	696
S18583989	25	stable	1	1	832	424	1759	833
S18583989	26	stable	3	2	1308	528	883	420
S18583989	27	unstable	5	3	1420	2887	744	1120
S18583989	28	stable	2	3	1393	624	982	672
S18583989	29	unstable	4	2	1458	880	1696	1288
S18583989	30	unstable	6	2	1528	696	689	791
S18583989	31	unstable	4	1	2974	759	1919	1386
S18583989	32	stable	3	3	1164	512	1257	863
S18583989	33	unstable	5	3	2519	752	672	1031
S18583989	34	stable	2	4	1047	681	855	1256
S18583989	35	stable	1	2	671	568	1161	1009
S18583989	36	unstable	6	2	1371	673	999	1193
S18583989	37	stable	3	3	863	1688	632	904
S18583989	38	stable	1	4	1499	2425	1071	692
S18583989	39	unstable	5	2	1270	850	1000	938
S18583989	40	stable	2	1	3926	1839	929	863
S18583989	41	unstable	4	3	1165	959	1199	2288
S18583989	42	unstable	6	3	1151	872	912	87
S21756792	1	unstable	5	4	1158	760	372	605
S21756792	2	unstable	4	4	1300	415	583	255
S21756792	3	unstable	6	3	918	507	566	481
S21756792	4	stable	1	3	1089	539	304	301
S21756792	5	stable	2	3	2359	342	672	541
S21756792	6	stable	3	3	1449	473	553	506
S21756792	7	unstable	5	2	1435	510	500	429
S21756792	8	stable	1	3	1594	317	857	537
S21756792	9	stable	2	4	1565	1547	500	368
S21756792	10	unstable	6	4	1841	513	501	419
S21756792	11	unstable	4	2	1577	472	540	590
S21756792	12	stable	3	4	2368	550	777	547
S21756792	13	stable	1	4	1837	650	468	455
S21756792	14	unstable	6	4	2093	514	535	560
S21756792	15	unstable	4	4	2295	449	515	422
S21756792	16	stable	2	4	2272	399	592	395
S21756792	17	stable	3	4	1719	624	358	661
S21756792	18	unstable	5	4	1611	663	250	359
S21756792	19	unstable	4	4	1350	342	426	621
S21756792	20	stable	2	4	1574	2389	626	585
S21756792	21	stable	1	3	1649	601	478	459
S21756792	22	unstable	5	4	1703	469	1013	414
S21756792	23	stable	3	4	1788	375	514	456
S21756792	24	unstable	6	4	1566	534	460	339
S21756792	25	unstable	4	4	1395	464	648	552
S21756792	26	unstable	5	3	1563	477	414	1543
S21756792	27	stable	2	3	1490	242	643	284
S21756792	28	stable	3	3	1477	288	1042	480
S21756792	29	unstable	6	4	1618	478	294	1619
S21756792	30	stable	1	4	1492	322	336	471
S21756792	31	unstable	5	3	2451	429	303	499
S21756792	32	stable	1	4	1272	569	290	1004
S21756792	33	stable	2	4	1317	440	737	309
S21756792	34	unstable	4	3	1666	322	625	556
S21756792	35	unstable	6	3	1614	559	578	479
S21756792	36	stable	3	3	1478	348	611	207
S21756792	37	stable	1	2	1658	322	467	497
S21756792	38	stable	3	4	2472	411	323	374
S21756792	39	unstable	4	3	1523	197	541	366
S21756792	40	unstable	6	4	1302	473	514	322
S21756792	41	unstable	5	4	1206	485	494	233
S21756792	42	stable	2	4	1540	526	1049	40
S24408206	1	stable	2	4	1759	889	1003	681
S24408206	2	unstable	4	4	1830	617	938	570
S24408206	3	unstable	6	2	2121	449	408	793
S24408206	4	unstable	5	3	721	505	722	834
S24408206	5	stable	1	3	689	569	457	746
S24408206	6	stable	3	4	2056	729	618	979
S24408206	7	stable	2	4	673	753	1753	730
S24408206	8	stable	1	3	799	641	441	1331
S24408206	9	unstable	5	4	1599	778	1456	601
S24408206	10	stable	3	3	749	806	818	722
S24408206	11	unstable	4	2	619	507	713	1067
S24408206	12	unstable	6	2	1308	682	769	458
S24408206	13	stable	1	3	605	618	834	513
S24408206	14	unstable	4	3	2311	645	517	706
S24408206	15	stable	2	4	1422	995	762	770
S24408206	16	unstable	5	2	1602	860	841	576
S24408206	17	unstable	6	3	1840	649	713	1058
S24408206	18	stable	3	3	1688	1143	642	650
S24408206	19	unstable	6	2	496	1299	963	1645
S24408206	20	stable	2	1	2233	449	593	594
S24408206	21	stable	1	4	1603	730	785	458
S24408206	22	unstable	5	3	1643	530	1099	489
S24408206	23	unstable	4	4	1825	730	610	713
S24408206	24	stable	3	3	1617	610	875	1989
S24408206	25	unstable	6	4	1515	475	456	641
S24408206	26	stable	2	4	915	512	1381	514
S24408206	27	unstable	4	3	710	882	666	777
S24408206	28	unstable	5	4	1775	854	656	1361
S24408206	29	stable	3	4	1347	835	666	898
S24408206	30	stable	1	4	1625	1219	987	1507
S24408206	31	unstable	5	3	1885	1187	811	610
S24408206	32	unstable	6	3	1231	1509	722	717
S24408206	33	stable	2	3	1664	513	802	826
S24408206	34	unstable	4	3	1931	592	666	745
S24408206	35	stable	1	2	566	1042	1436	521
S24408206	36	stable	3	3	1033	779	770	835
S24408206	37	unstable	5	4	1537	579	890	810
S24408206	38	stable	3	4	704	890	731	673
S24408206	39	stable	2	3	597	1565	963	705
S24408206	40	stable	1	3	817	538	961	2356
S24408206	41	unstable	6	4	1679	754	771	970
S24408206	42	unstable	4	4	1669	778	646	95
S25351662	1	unstable	4	2	1956	1170	1389	1092
S25351662	2	unstable	6	1	2069	730	1000	83653
S25351662	3	unstable	5	2	6720	1139	1055	996
S25351662	4	stable	1	3	2910	1618	1076	909
S25351662	5	stable	2	3	1430	1237	1075	967
S25351662	6	stable	3	2	1597	970	897	1101
S25351662	7	unstable	4	2	882	1764	1260	1090
S25351662	8	stable	3	1	3679	1217	1016	1050
S25351662	9	stable	1	2	827	1004	2442	1003
S25351662	10	unstable	6	2	2454	981	2956	1450
S25351662	11	unstable	5	2	765	1776	917	987
S25351662	12	stable	2	2	4972	1450	1102	1011
S25351662	13	stable	1	3	811	1106	796	1118
S25351662	14	stable	2	2	915	800	932	985
S25351662	15	unstable	5	2	1107	1574	1167	2441
S25351662	16	unstable	6	3	1173	1596	2862	833
S25351662	17	stable	3	3	1113	1282	2747	993
S25351662	18	unstable	4	3	1030	1131	1008	1714
S25351662	19	stable	1	1	1636	1285	1080	919
S25351662	20	unstable	6	2	1679	1037	1317	966
S25351662	21	stable	3	3	1210	1014	1847	869
S25351662	22	unstable	4	1	2182	998	1034	932
S25351662	23	unstable	5	2	1316	1051	1979	980
S25351662	24	stable	2	3	771	1018	1000	998
S25351662	25	unstable	6	3	1039	1308	1051	1152
S25351662	26	unstable	4	2	862	986	3212	1146
S25351662	27	unstable	5	4	1567	1128	703	1155
S25351662	28	stable	2	3	1058	819	923	974
S25351662	29	stable	3	2	851	1136	1468	1063
S25351662	30	stable	1	2	19102	1018	920	1049
S25351662	31	unstable	6	1	5164	1129	1541	870
S25351662	32	stable	2	2	1748	1026	709	994
S25351662	33	stable	3	1	1911	1066	1032	1356
S25351662	34	unstable	5	2	535	1505	916	1061
S25351662	35	unstable	4	3	1550	1137	1419	1054
S25351662	36	stable	1	1	780	977	969	933
S25351662	37	stable	1	4	1229	1049	1146	838
S25351662	38	unstable	5	3	813	1070	1049	1437
S25351662	39	stable	2	2	1256	966	1137	929
S25351662	40	unstable	6	1	818	977	881	955
S25351662	41	stable	3	3	2439	1048	1058	722
S25351662	42	unstable	4	1	667	1615	2366	96
S30775984	1	stable	1	3	1428	1200	880	1616
S30775984	2	unstable	6	3	1795	1049	711	1112
S30775984	3	unstable	5	3	1638	760	1040	1528
S30775984	4	unstable	4	4	1717	1288	952	1064
S30775984	5	stable	3	3	1955	952	895	1552
S30775984	6	stable	2	3	1755	1056	1712	1152
S30775984	7	unstable	4	3	2076	984	815	1224
S30775984	8	stable	1	2	2165	1040	552	640
S30775984	9	stable	2	2	1577	776	872	928
S30775984	10	unstable	6	3	961	1272	1152	2408
S30775984	11	stable	3	4	1916	761	3439	680
S30775984	12	unstable	5	3	1550	800	952	1712
S30775984	13	unstable	5	3	1952	824	1191	1209
S30775984	14	stable	3	3	1804	840	648	1000
S30775984	15	unstable	4	3	1267	712	960	1239
S30775984	16	stable	1	3	2695	1264	776	2440
S30775984	17	stable	2	2	3243	841	1023	1224
S30775984	18	unstable	6	3	2251	896	752	928
S30775984	19	unstable	5	4	2169	640	984	944
S30775984	20	unstable	4	3	2019	720	792	1232
S30775984	21	stable	3	3	1988	1416	880	864
S30775984	22	stable	2	2	1642	1632	1672	2751
S30775984	23	unstable	6	3	1611	1816	808	1040
S30775984	24	stable	1	3	1584	1072	920	696
S30775984	25	stable	2	4	1867	776	760	896
S30775984	26	stable	1	2	1406	791	1225	1584
S30775984	27	unstable	5	3	1356	920	632	744
S30775984	28	unstable	6	3	1752	736	1240	1584
S30775984	29	unstable	4	2	1695	1288	1464	960
S30775984	30	stable	3	4	1542	648	1584	1184
S30775984	31	unstable	5	3	1692	655	880	624
S30775984	32	unstable	6	4	1669	848	2504	960
S30775984	33	stable	3	2	1387	1920	1176	1040
S30775984	34	unstable	4	3	1499	2136	695	1312
S30775984	35	stable	2	4	1315	848	936	1312
S30775984	36	stable	1	4	1692	1288	1048	968
S30775984	37	stable	1	4	1705	1312	704	1232
S30775984	38	unstable	4	2	1172	792	600	1336
S30775984	39	unstable	6	4	1816	976	1008	1184
S30775984	40	unstable	5	3	2824	912	784	1168
S30775984	41	stable	2	3	1408	816	760	704
S30775984	42	stable	3	4	1665	672	1208	70
S34292797	1	unstable	4	4	2177	864	951	1097
S34292797	2	unstable	5	4	692	784	1192	648
S34292797	3	stable	1	4	550	783	1280	1136
S34292797	4	stable	3	3	1029	720	1240	929
S34292797	5	unstable	6	4	777	872	552	1176
S34292797	6	stable	2	4	1033	928	1304	1072
S34292797	7	stable	1	4	3324	1215	1288	832
S34292797	8	unstable	6	3	634	464	792	1431
S34292797	9	stable	3	4	1472	752	1016	1520
S34292797	10	unstable	4	4	1136	704	720	392
S34292797	11	unstable	5	4	983	1112	1057	1095
S34292797	12	stable	2	4	1273	1040	695	1305
S34292797	13	unstable	6	4	637	808	816	1272
S34292797	14	stable	2	3	841	664	503	1209
S34292797	15	unstable	4	3	786	696	1080	944
S34292797	16	unstable	5	3	1077	1089	1024	1615
S34292797	17	stable	1	4	999	647	1080	824
S34292797	18	stable	3	4	686	1024	696	1216
S34292797	19	stable	2	3	1370	960	1584	799
S34292797	20	unstable	5	4	788	776	1216	1560
S34292797	21	unstable	4	3	721	847	1016	880
S34292797	22	stable	3	2	1499	553	1303	648
S34292797	23	unstable	6	4	591	872	1616	1008
S34292797	24	stable	1	4	2475	1431	1633	1800
S34292797	25	stable	2	1	775	983	1049	968
S34292797	26	stable	1	3	1055	1648	977	400
S34292797	27	stable	3	4	753	1919	1352	696
S34292797	28	unstable	4	4	563	608	888	648
S34292797	29	unstable	6	4	728	1328	951	1376
S34292797	30	unstable	5	4	1063	1032	1368	1609
S34292797	31	unstable	5	3	1085	1408	816	936
S34292797	32	stable	3	3	899	728	1800	848
S34292797	33	stable	1	4	877	600	688	1241
S34292797	34	unstable	4	3	1140	600	672	1744
S34292797	35	unstable	6	3	968	1304	1016	416
S34292797	36	stable	2	4	1531	1072	808	1496
S34292797	37	unstable	4	3	742	776	1031	865
S34292797	38	stable	1	4	565	623	593	1359
S34292797	39	unstable	5	3	763	521	728	639
S34292797	40	stable	2	4	1144	584	953	607
S34292797	41	unstable	6	4	1339	617	1368	655
S34292797	42	stable	3	3	882	744	1032	77
S38942543	1	stable	1	4	2086	1863	984	1872
S38942543	2	stable	3	3	1419	657	968	836
S38942543	3	stable	2	3	848	812	671	897
S38942543	4	unstable	5	4	1200	676	665	671
S38942543	5	unstable	4	4	1583	805	804	820
S38942543	6	unstable	6	4	2667	640	592	992
S38942543	7	stable	3	4	1230	772	731	948
S38942543	8	stable	2	3	2995	661	799	844
S38942543	9	stable	1	3	1089	2667	784	589
S38942543	10	unstable	6	4	1288	704	712	1007
S38942543	11	unstable	5	1	1351	676	583	624
S38942543	12	unstable	4	2	1228	1940	883	885
S38942543	13	stable	1	4	1123	724	828	828
S38942543	14	unstable	5	3	962	711	808	792
S38942543	15	unstable	4	3	1246	632	1404	956
S38942543	16	stable	2	2	3293	632	848	872
S38942543	17	unstable	6	3	2521	880	695	849
S38942543	18	stable	3	3	1385	1232	607	737
S38942543	19	unstable	5	2	985	1303	780	1036
S38942543	20	stable	2	3	1127	887	728	849
S38942543	21	stable	1	3	1286	824	856	759
S38942543	22	unstable	4	3	1235	664	1247	577
S38942543	23	unstable	6	4	1293	588	688	756
S38942543	24	stable	3	4	2163	816	647	888
S38942543	25	unstable	5	4	1333	619	556	788
S38942543	26	unstable	4	4	1647	648	668	776
S38942543	27	stable	1	4	1341	600	700	612
S38942543	28	stable	3	3	1817	603	764	708
S38942543	29	stable	2	4	3554	1280	576	792
S38942543	30	unstable	6	4	1340	976	697	903
S38942543	31	unstable	4	4	896	2601	801	1160
S38942543	32	unstable	5	4	1204	677	2540	631
S38942543	33	stable	2	3	1309	2080	1769	892
S38942543	34	stable	1	4	1142	1911	871	880
S38942543	35	unstable	6	4	914	744	880	784
S38942543	36	stable	3	4	1142	578	759	1015
S38942543	37	stable	3	3	2069	683	825	896
S38942543	38	unstable	5	3	2037	800	1255	1056
S38942543	39	unstable	4	3	752	767	1425	907
S38942543	40	stable	2	4	1456	587	620	800
S38942543	41	stable	1	3	1025	772	1075	837
S38942543	42	unstable	6	3	898	1723	1660	117
S42226612	1	unstable	5	4	1455	576	735	736
S42226612	2	unstable	4	4	1731	425	503	712
S42226612	3	stable	1	3	1401	640	534	979
S42226612	4	stable	2	4	608	601	792	1511
S42226612	5	stable	3	4	2108	711	696	847
S42226612	6	unstable	6	4	1075	551	652	732
S42226612	7	unstable	4	4	1496	840	630	705
S42226612	8	stable	1	4	1138	464	527	985
S42226612	9	unstable	5	4	2655	1096	984	800
S42226612	10	stable	3	4	2019	879	752	777
S42226612	11	stable	2	4	1515	655	816	688
S42226612	12	unstable	6	2	1875	360	687	313
S42226612	13	unstable	4	4	1280	552	712	392
S42226612	14	stable	2	4	1988	751	961	975
S42226612	15	stable	1	3	1129	767	625	703
S42226612	16	unstable	5	4	1104	615	665	647
S42226612	17	stable	3	4	2310	575	569	695
S42226612	18	unstable	6	3	1967	560	1257	783
S42226612	19	unstable	4	2	982	576	976	1065
S42226612	20	stable	1	2	1896	825	520	938
S42226612	21	stable	3	4	1090	440	672	703
S42226612	22	stable	2	4	780	600	657	719
S42226612	23	unstable	6	3	453	857	383	913
S42226612	24	unstable	5	4	2274	472	720	936
S42226612	25	unstable	5	4	2134	537	903	689
S42226612	26	stable	2	4	1848	577	671	817
S42226612	27	stable	3	4	596	1265	488	423
S42226612	28	unstable	4	4	769	833	638	735
S42226612	29	stable	1	4	3076	544	697	560
S42226612	30	unstable	6	4	2489	593	687	777
S42226612	31	stable	2	3	724	712	1601	807
S42226612	32	stable	1	3	2224	1189	848	704
S42226612	33	unstable	4	4	1443	751	695	929
S42226612	34	unstable	6	3	921	705	736	640
S42226612	35	stable	3	3	588	463	384	520
S42226612	36	unstable	5	2	564	799	353	1287
