subject	trial	condition	bkgid	numcorrect	rt1	rt2	rt3	rt4
S65686326	14	stable	3	3	934	687	768	984
S65686326	15	stable	2	4	758	872	568	624
S65686326	16	unstable	4	3	960	1176	551	7256
S65686326	17	unstable	5	1	3262	800	896	904
S65686326	18	stable	1	4	893	479	768	728
S65686326	19	unstable	6	3	598	679	569	583
S65686326	20	unstable	4	4	991	552	760	519
S65686326	21	unstable	5	4	693	599	513	664
S65686326	22	stable	1	4	607	777	680	3238
S65686326	23	stable	3	4	1018	1407	705	1895
S65686326	24	stable	2	4	1074	504	568	736
S65686326	25	stable	1	4	936	529	776	847
S65686326	26	unstable	4	4	708	671	672	640
S65686326	27	unstable	6	4	1011	887	624	480
S65686326	28	unstable	5	4	2618	697	655	720
S65686326	29	stable	2	4	791	551	840	784
S65686326	30	stable	3	4	841	576	1224	1496
S65686326	31	stable	3	4	1044	839	568	728
S65686326	32	unstable	6	4	588	616	727	704
S65686326	33	unstable	5	4	1166	520	615	744
S65686326	34	stable	2	4	680	872	696	553
S65686326	35	stable	1	4	990	696	680	879
S65686326	36	unstable	4	4	575	608	1231	376
S73649641	1	stable	1	1	1461	881	1134	848
S73649641	2	stable	2	4	750	848	1216	936
S73649641	3	stable	3	4	1609	858	632	1303
S73649641	4	unstable	5	3	1130	880	896	1776
S73649641	5	unstable	4	4	1741	1016	705	993
S73649641	6	unstable	6	2	6198	1086	1513	1735
S73649641	7	unstable	6	3	1235	800	1288	849
S73649641	8	stable	2	4	1172	734	471	1040
S73649641	9	unstable	5	4	1544	1604	568	872
S73649641	10	unstable	4	2	10507	655	761	463
S73649641	11	stable	3	4	933	526	1322	703
S73649641	12	stable	1	4	643	681	640	697
S73649641	13	stable	2	4	590	609	552	681
S73649641	14	unstable	6	4	690	846	463	643
S73649641	15	stable	1	3	996	840	529	2205
S73649641	16	stable	3	4	1069	2447	2201	1032
S73649641	17	unstable	4	4	1368	1264	425	1025
S73649641	18	unstable	5	4	835	2048	544	912
S73649641	19	unstable	5	3	1157	585	608	2801
S73649641	20	stable	3	4	1880	1207	1248	697
S73649641	21	unstable	6	4	1094	786	1030	626
S73649641	22	unstable	4	2	2959	1089	1161	928
S73649641	23	stable	2	3	1759	981	1553	968
S73649641	24	stable	1	1	14777	792	593	1096
S73649641	25	unstable	5	4	1226	624	520	2929
S73649641	26	stable	2	4	520	688	642	935
S73649641	27	stable	1	4	636	978	1038	673
S73649641	28	unstable	4	4	692	698	623	744
S73649641	29	stable	3	4	789	648	554	708
S73649641	30	unstable	6	4	691	772	1073	492
S73649641	31	unstable	6	4	1682	985	905	824
S73649641	32	unstable	4	3	821	583	2649	2383
S73649641	33	unstable	5	4	563	632	1264	928
S73649641	34	stable	3	4	1021	483	744	824
S73649641	35	stable	1	3	1128	776	686	941
S73649641	36	stable	2	4	1511	921	663	152
S75901722	1	stable	1	3	1674	1263	869	1049
S75901722	2	stable	2	4	445	731	1043	767
S75901722	3	stable	3	4	1658	1007	944	949
S75901722	4	unstable	5	4	806	1467	770	1070
S75901722	5	unstable	4	4	1044	727	651	988
S75901722	6	unstable	6	4	1352	905	953	721
S75901722	7	unstable	4	4	1500	1584	753	872
S75901722	8	unstable	6	4	1001	526	622	856
S75901722	9	stable	1	4	1249	599	804	851
S75901722	10	stable	2	4	1349	803	759	632
S75901722	11	stable	3	4	1060	1855	952	783
S75901722	12	unstable	5	4	1050	614	1279	938
S75901722	13	unstable	6	4	547	890	812	1465
S75901722	14	stable	2	4	1513	780	958	959
S75901722	15	stable	3	4	943	586	1269	984
S75901722	16	stable	1	4	920	600	706	1077
S75901722	17	unstable	5	4	796	701	1101	628
S75901722	18	unstable	4	3	1007	661	1153	1026
S75901722	19	unstable	6	4	955	630	952	738
S75901722	20	stable	1	4	540	680	669	960
S75901722	21	unstable	5	4	1105	990	719	569
S75901722	22	stable	3	4	532	1079	913	496
S75901722	23	unstable	4	4	915	987	790	1156
S75901722	24	stable	2	4	1352	618	1308	881
S75901722	25	stable	3	4	1296	696	1200	817
S75901722	26	unstable	6	3	1002	679	873	851
S75901722	27	unstable	4	4	1256	868	638	699
S75901722	28	stable	1	4	827	522	1299	907
S75901722	29	stable	2	4	1284	496	1647	996
S75901722	30	unstable	5	4	1817	451	799	490
S75901722	31	unstable	4	4	886	1088	758	487
S75901722	32	stable	2	4	808	847	590	942
S75901722	33	stable	3	4	637	652	727	1133
S75901722	34	unstable	5	4	1058	1339	979	745
S75901722	35	unstable	6	4	1021	861	676	765
S75901722	36	stable	1	4	1043	919	758	71
S83486306	1	unstable	5	3	1067	1214	1168	952
S83486306	2	stable	2	4	1775	1095	1154	958
S83486306	3	unstable	4	3	1516	1375	1065	1207
S83486306	4	stable	3	4	933	857	863	968
S83486306	5	stable	1	4	1265	999	776	720
S83486306	6	unstable	6	3	1344	552	544	887
S83486306	7	unstable	6	3	1162	968	1008	705
S83486306	8	stable	3	4	1654	592	976	888
S83486306	9	stable	2	3	808	1008	704	1057
S83486306	10	unstable	5	4	1488	641	680	816
S83486306	11	unstable	4	4	1109	895	1209	840
S83486306	12	stable	1	3	3254	2129	25	1910
S83486306	13	unstable	6	4	947	857	775	1161
S83486306	14	stable	1	4	890	1288	1384	728
S83486306	15	unstable	5	3	772	1056	1011	1086
S83486306	16	unstable	4	4	906	1065	912	543
S83486306	17	stable	3	3	1845	864	1067	941
S83486306	18	stable	2	4	1205	658	1918	1120
S83486306	19	stable	2	4	1427	783	696	847
S83486306	20	unstable	6	4	733	433	503	928
S83486306	21	unstable	5	4	724	1000	816	544
S83486306	22	stable	3	4	927	1112	1832	856
S83486306	23	stable	1	4	1086	744	616	860
S83486306	24	unstable	4	4	1246	614	1009	688
S83486306	25	stable	1	3	1018	1207	889	936
S83486306	26	unstable	4	3	1737	1135	1112	1648
S83486306	27	stable	3	4	769	858	982	1647
S83486306	28	stable	2	4	817	672	1447	777
S83486306	29	unstable	5	4	862	551	1064	1000
S83486306	30	unstable	6	4	1131	1015	968	1151
S83486306	31	unstable	4	4	1022	1328	904	936
S83486306	32	stable	2	4	1558	738	863	959
S83486306	33	unstable	6	4	604	848	1207	744
S83486306	34	stable	1	3	1674	889	736	631
S83486306	35	unstable	5	2	895	1424	575	984
S83486306	36	stable	3	4	1682	1089	855	73
S90202485	1	stable	1	4	2719	1583	1685	2548
S90202485	2	stable	3	4	3175	1044	1552	1588
S90202485	3	unstable	5	4	1102	1160	1300	1752
S90202485	4	stable	2	3	1826	2468	1500	3356
S90202485	5	unstable	4	4	1295	913	1012	1080
S90202485	6	unstable	6	2	2201	2685	960	1860
S90202485	7	stable	3	2	1386	1137	1379	1241
S90202485	8	unstable	6	4	2254	2229	1056	1488
S90202485	9	unstable	4	2	1553	1364	7143	1377
S90202485	10	stable	2	4	2648	1543	1493	967
S90202485	11	unstable	5	3	1511	1401	895	1404
S90202485	12	stable	1	4	1528	1167	1156	1521
S90202485	13	stable	1	4	1323	1072	2508	1584
S90202485	14	stable	3	4	1147	1380	2020	1808
S90202485	15	unstable	4	4	2252	1025	2003	1872
S90202485	16	stable	2	4	1809	1413	1327	2068
S90202485	17	unstable	6	4	1389	944	1764	2212
S90202485	18	unstable	5	4	2613	1285	2360	2028
S90202485	19	unstable	5	4	2057	1709	1359	1173
S90202485	20	unstable	4	3	1028	1037	1023	3204
S90202485	21	stable	3	3	1800	983	1248	1300
S90202485	22	stable	1	4	1695	1135	1052	1624
S90202485	23	stable	2	4	1352	1621	1535	1852
S90202485	24	unstable	6	4	1778	2144	1252	1600
S90202485	25	unstable	4	4	916	1104	1708	1856
S90202485	26	unstable	5	3	1675	881	1268	1104
S90202485	27	stable	3	4	1465	767	2101	1359
S90202485	28	stable	2	4	1223	1016	1412	1128
S90202485	29	unstable	6	4	963	1792	2380	1068
S90202485	30	stable	1	3	2009	1361	867	1592
S90202485	31	unstable	5	4	2386	1112	887	1516
S90202485	32	unstable	6	3	1834	737	1224	1620
S90202485	33	stable	2	4	1480	1988	1879	740
S90202485	34	stable	1	4	1469	1057	1740	1383
S90202485	35	unstable	4	4	3149	1199	1820	1064
S90202485	36	stable	3	4	1446	4203	1780	129
