subject	trial	condition	bkgid	numcorrect	rt1	rt2	rt3	rt4
S78404934	4	unstable	4	2	345	911	732	758
S78404934	5	stable	2	2	57	1252	1041	746
S78404934	6	unstable	6	2	560	971	620	697
S78404934	7	unstable	6	2	1936	660	782	540
S78404934	8	stable	1	3	778	713	7083	756
S78404934	9	unstable	5	2	461	595	434	919
S78404934	10	stable	2	2	658	692	1375	902
S78404934	11	unstable	4	2	1156	484	604	460
S78404934	12	stable	3	3	763	610	546	770
S78404934	13	stable	3	2	551	644	668	747
S78404934	14	unstable	6	2	690	685	527	544
S78404934	15	unstable	4	3	543	597	479	830
S78404934	16	stable	2	3	809	692	743	580
S78404934	17	unstable	5	1	1099	715	932	617
S78404934	18	stable	1	2	426	565	619	669
S78404934	19	unstable	6	2	661	437	540	788
S78404934	20	stable	1	1	478	822	806	608
S78404934	21	stable	2	2	2166	553	781	433
S78404934	22	stable	3	2	453	508	820	516
S78404934	23	unstable	5	1	510	466	545	832
S78404934	24	unstable	4	0	950	988	612	2193
S78404934	25	unstable	4	1	743	727	458	409
S78404934	26	unstable	5	1	1424	398	852	905
S78404934	27	stable	3	4	582	478	483	851
S78404934	28	stable	1	2	407	699	461	902
S78404934	29	unstable	6	1	611	3693	473	628
S78404934	30	stable	2	2	1617	547	638	661
S78404934	31	unstable	4	2	505	673	734	449
S78404934	32	unstable	5	2	508	757	492	781
S78404934	33	stable	3	2	560	718	831	1119
S78404934	34	stable	1	2	2276	1248	662	1030
S78404934	35	stable	2	1	2484	596	1096	4165
S78404934	36	unstable	6	2	465	442	591	68
S83730693	1	unstable	4	4	584	418	1782	787
S83730693	2	stable	1	3	1060	822	702	1360
S83730693	3	stable	2	3	914	693	615	968
S83730693	4	stable	3	4	703	527	681	671
S83730693	5	unstable	5	3	589	988	744	1067
S83730693	6	unstable	6	3	692	790	568	724
S83730693	7	unstable	5	4	669	367	699	761
S83730693	8	stable	3	3	641	846	655	1759
S83730693	9	stable	2	3	993	1506	801	951
S83730693	10	unstable	4	4	699	609	635	698
S83730693	11	unstable	6	3	824	1058	677	858
S83730693	12	stable	1	2	879	690	1258	869
S83730693	13	unstable	6	4	800	1138	1197	1672
S83730693	14	stable	2	3	674	566	567	1157
S83730693	15	stable	1	4	902	969	381	582
S83730693	16	unstable	4	3	665	1056	665	1158
S83730693	17	unstable	5	3	789	1019	947	1051
S83730693	18	stable	3	3	742	442	650	988
S83730693	19	stable	3	4	581	575	717	816
S83730693	20	unstable	6	4	628	443	430	765
S83730693	21	stable	1	4	683	520	822	604
S83730693	22	stable	2	4	644	600	964	604
S83730693	23	unstable	4	3	679	633	758	723
S83730693	24	unstable	5	3	878	1573	1610	854
S83730693	25	unstable	4	4	881	1283	1114	610
S83730693	26	unstable	6	4	1022	713	784	1182
S83730693	27	stable	2	4	1263	795	975	994
S83730693	28	stable	3	4	1565	921	702	727
S83730693	29	unstable	5	3	1418	777	726	875
S83730693	30	stable	1	4	1062	681	755	630
S83730693	31	stable	3	4	895	687	691	735
S83730693	32	unstable	5	3	654	684	819	1228
S83730693	33	unstable	4	3	859	913	797	764
S83730693	34	unstable	6	4	807	640	702	899
S83730693	35	stable	1	4	1510	640	979	840
S83730693	36	stable	2	4	1375	904	727	84
S85770499	1	unstable	5	4	973	536	471	584
S85770499	2	unstable	6	2	678	608	368	927
S85770499	3	stable	1	4	788	648	672	680
S85770499	4	stable	3	4	791	1040	368	505
S85770499	5	unstable	4	3	919	1241	624	671
S85770499	6	stable	2	2	1472	2880	704	616
S85770499	7	unstable	4	3	1220	417	790	648
S85770499	8	unstable	5	4	918	344	560	584
S85770499	9	stable	3	4	556	505	432	640
S85770499	10	unstable	6	4	648	727	808	384
S85770499	11	stable	2	4	824	905	567	545
S85770499	12	stable	1	3	588	511	561	462
S85770499	13	unstable	5	4	646	577	616	663
S85770499	14	unstable	4	4	477	727	904	744
S85770499	15	stable	2	4	653	537	543	608
S85770499	16	stable	1	4	565	688	1216	479
S85770499	17	stable	3	4	691	599	1033	735
S85770499	18	unstable	6	3	593	536	610	598
S85770499	19	stable	2	4	741	560	336	632
S85770499	20	unstable	5	4	507	616	937	575
S85770499	21	unstable	4	4	613	400	464	504
S85770499	22	unstable	6	4	608	648	615	672
S85770499	23	stable	3	4	506	1217	687	905
S85770499	24	stable	1	3	575	566	834	552
S85770499	25	unstable	5	3	831	425	768	656
S85770499	26	stable	1	4	728	1295	705	639
S85770499	27	stable	2	4	1220	632	520	432
S85770499	28	unstable	6	4	1248	615	552	480
S85770499	29	stable	3	3	1364	640	440	616
S85770499	30	unstable	4	1	4025	433	879	424
S85770499	31	stable	1	4	541	409	547	172
S85770499	32	stable	3	4	666	480	1223	569
S85770499	33	unstable	4	4	1431	289	856	688
S85770499	34	unstable	6	4	484	544	440	744
S85770499	35	stable	2	4	623	478	441	671
S85770499	36	unstable	5	4	577	688	376	45
S87667865	1	unstable	4	4	720	1335	568	831
S87667865	2	stable	1	4	1481	687	705	543
S87667865	3	unstable	5	4	768	703	592	681
S87667865	4	stable	3	3	614	621	601	983
S87667865	5	unstable	6	4	649	544	648	560
S87667865	6	stable	2	3	1416	727	1041	496
S87667865	7	unstable	5	4	943	447	617	535
S87667865	8	unstable	6	4	693	696	664	784
S87667865	9	stable	3	4	941	385	591	1185
S87667865	10	unstable	4	3	1224	576	808	744
S87667865	11	stable	1	4	1074	607	672	760
S87667865	12	stable	2	3	771	432	767	904
S87667865	13	unstable	6	2	1291	754	565	809
S87667865	14	stable	2	3	877	632	1200	610
S87667865	15	stable	1	2	885	664	584	695
S87667865	16	unstable	5	4	1064	439	496	745
S87667865	17	stable	3	4	1321	648	415	705
S87667865	18	unstable	4	4	795	344	378	591
S87667865	19	stable	1	4	1334	512	721	479
S87667865	20	unstable	6	4	614	824	552	360
S87667865	21	unstable	5	2	615	536	648	601
S87667865	22	stable	2	4	1252	449	639	601
S87667865	23	stable	3	3	886	576	640	527
S87667865	24	unstable	4	3	709	583	777	871
S87667865	25	unstable	4	3	779	776	577	687
S87667865	26	stable	2	3	826	713	655	561
S87667865	27	unstable	6	4	756	513	655	568
S87667865	28	stable	3	4	662	327	818	502
S87667865	29	stable	1	4	932	480	527	481
S87667865	30	unstable	5	4	671	1152	424	688
S87667865	31	stable	2	4	805	833	576	800
S87667865	32	stable	1	3	596	655	776	665
S87667865	33	unstable	6	4	857	608	777	696
S87667865	34	stable	3	4	1090	696	576	624
S87667865	35	unstable	4	4	964	377	648	568
S87667865	36	unstable	5	4	708	488	497	64
S95286034	1	stable	2	4	1196	518	568	1064
S95286034	2	unstable	5	4	1183	855	632	808
S95286034	3	unstable	6	3	1046	697	616	592
S95286034	4	stable	3	3	989	488	488	623
S95286034	5	stable	1	3	1056	895	624	1256
S95286034	6	unstable	4	3	1040	632	903	729
S95286034	7	stable	2	3	900	1048	631	672
S95286034	8	unstable	5	4	909	490	647	928
S95286034	9	unstable	6	4	1266	704	593	798
S95286034	10	stable	3	4	1322	665	840	511
S95286034	11	unstable	4	2	1102	616	663	729
S95286034	12	stable	1	2	973	552	624	1969
S95286034	13	unstable	6	3	1116	527	944	409
S95286034	14	unstable	5	3	977	569	656	400
S95286034	15	stable	3	4	976	624	791	544
S95286034	16	unstable	4	3	1653	833	631	568
S95286034	17	stable	1	3	894	481	630	880
S95286034	18	stable	2	3	1110	1264	1416	824
S95286034	19	stable	3	2	1127	408	680	1096
S95286034	20	unstable	5	1	698	600	720	592
S95286034	21	stable	2	2	971	432	759	537
S95286034	22	unstable	4	3	988	890	367	624
S95286034	23	unstable	6	4	914	735	737	552
S95286034	24	stable	1	2	724	465	736	712
S95286034	25	stable	2	2	892	632	704	456
S95286034	26	unstable	4	2	698	584	1671	609
S95286034	27	unstable	5	3	729	449	1351	736
S95286034	28	unstable	6	4	820	512	611	533
S95286034	29	stable	1	3	783	584	448	784
S95286034	30	stable	3	4	685	488	843	1220
S95286034	31	stable	2	3	781	400	735	689
S95286034	32	unstable	5	3	1772	545	873	520
S95286034	33	stable	1	4	1032	456	832	425
S95286034	34	unstable	6	3	938	993	495	951
S95286034	35	stable	3	4	902	1128	633	847
S95286034	36	unstable	4	2	1419	513	648	41
