subject	trial	condition	bkgid	numcorrect	rt1	rt2	rt3	rt4
S62113874	33	stable	3	3	1048	651	1660	869
S62113874	34	stable	1	3	1527	1352	1072	756
S62113874	35	stable	2	3	1169	1197	831	864
S62113874	36	unstable	5	4	1322	1044	959	112
S73932027	1	unstable	4	4	1213	1311	832	2904
S73932027	2	stable	3	3	772	664	592	936
S73932027	3	stable	2	4	1074	1016	697	863
S73932027	4	unstable	5	4	853	489	671	1352
S73932027	5	unstable	6	4	755	728	744	1368
S73932027	6	stable	1	4	712	479	721	783
S73932027	7	unstable	6	4	808	1016	656	656
S73932027	8	stable	1	4	2008	561	663	712
S73932027	9	stable	2	4	1515	896	584	440
S73932027	10	unstable	5	4	896	608	592	744
S73932027	11	unstable	4	3	1680	456	591	792
S73932027	12	stable	3	4	640	584	888	688
S73932027	13	stable	1	4	2552	680	704	752
S73932027	14	unstable	4	4	829	752	368	767
S73932027	15	unstable	5	4	1125	393	439	1001
S73932027	16	stable	3	4	744	1240	440	543
S73932027	17	unstable	6	3	681	465	535	632
S73932027	18	stable	2	4	751	664	1743	649
S73932027	19	unstable	5	4	1303	599	761	831
S73932027	20	stable	1	4	627	600	487	1640
S73932027	21	stable	2	4	1343	512	536	744
S73932027	22	stable	3	4	861	424	1032	896
S73932027	23	unstable	4	4	831	783	713	1096
S73932027	24	unstable	6	4	1501	960	808	751
S73932027	25	unstable	4	4	568	1024	744	640
S73932027	26	stable	3	4	675	367	408	400
S73932027	27	stable	1	4	650	608	536	520
S73932027	28	stable	2	4	1035	319	896	576
S73932027	29	unstable	5	4	1540	673	719	2928
S73932027	30	unstable	6	4	728	520	2200	968
S73932027	31	unstable	4	4	632	616	504	1328
S73932027	32	unstable	5	4	713	864	2136	2551
S73932027	33	stable	3	4	1125	1151	569	856
S73932027	34	unstable	6	4	882	728	591	561
S73932027	35	stable	2	3	712	2512	1456	752
S73932027	36	stable	1	4	658	392	552	41
S75537076	1	stable	3	4	1690	1443	1536	1413
S75537076	2	stable	2	4	2120	1359	1405	1599
S75537076	3	unstable	4	3	1627	1272	881	1405
S75537076	4	unstable	5	4	1801	1012	1552	1257
S75537076	5	unstable	6	3	2590	1064	3089	2270
S75537076	6	stable	1	4	2767	3575	4209	1597
S75537076	7	stable	2	3	3030	1553	1304	1644
S75537076	8	stable	1	4	2030	1311	1176	1080
S75537076	9	unstable	4	4	1896	1480	1284	1334
S75537076	10	unstable	5	4	1438	1228	1405	1922
S75537076	11	stable	3	3	3241	1251	1135	2232
S75537076	12	unstable	6	3	2824	1120	1344	1482
S75537076	13	unstable	4	4	3114	1499	1165	1135
S75537076	14	stable	2	4	2592	1219	1290	1243
S75537076	15	stable	3	4	2301	849	1205	1374
S75537076	16	unstable	6	4	2524	1351	1052	1327
S75537076	17	unstable	5	4	1613	1190	1344	1167
S75537076	18	stable	1	4	1591	1244	1305	1444
S75537076	19	stable	2	4	1726	1174	1059	1267
S75537076	20	unstable	5	4	2018	1283	1158	1213
S75537076	21	unstable	6	3	1998	1104	1259	1236
S75537076	22	stable	1	3	1769	1181	1065	1160
S75537076	23	stable	3	4	2105	851	3257	1423
S75537076	24	unstable	4	4	1873	1398	1452	1615
S75537076	25	unstable	6	3	2129	966	1863	1691
S75537076	26	unstable	4	4	1515	1174	888	1453
S75537076	27	unstable	5	4	1750	1075	834	2001
S75537076	28	stable	3	4	2173	1367	873	1430
S75537076	29	stable	1	4	1413	1198	1328	1259
S75537076	30	stable	2	4	1713	1260	1176	1550
S75537076	31	stable	1	2	1766	1280	1870	1311
S75537076	32	unstable	4	4	1568	1074	857	1080
S75537076	33	unstable	5	4	1704	1098	1213	1265
S75537076	34	stable	3	4	2311	1174	1297	1057
S75537076	35	stable	2	4	1822	1283	1368	1374
S75537076	36	unstable	6	4	1743	1150	1639	170
S98297097	1	unstable	4	1	1736	1103	967	631
S98297097	2	stable	1	2	2219	985	951	1144
S98297097	3	unstable	5	3	1991	760	920	688
S98297097	4	stable	3	1	1218	1223	896	992
S98297097	5	unstable	6	4	1936	1248	984	1064
S98297097	6	stable	2	2	1743	1583	769	864
S98297097	7	unstable	5	3	2138	1048	1064	841
S98297097	8	unstable	6	3	1844	1343	1872	1648
S98297097	9	stable	3	4	1962	896	960	1127
S98297097	10	stable	2	3	1620	792	960	673
S98297097	11	stable	1	3	1814	1208	2273	1015
S98297097	12	unstable	4	3	1924	576	912	920
S98297097	13	stable	2	4	1873	673	983	617
S98297097	14	stable	3	3	2408	1336	1088	623
S98297097	15	unstable	6	3	1794	833	1152	655
S98297097	16	stable	1	4	2052	1073	1407	1584
S98297097	17	unstable	4	2	1743	824	992	893
S98297097	18	unstable	5	3	1989	952	1047	1417
S98297097	19	stable	1	4	1635	1399	825	1184
S98297097	20	stable	3	3	1495	1247	1321	679
S98297097	21	unstable	6	3	1562	1119	936	680
S98297097	22	unstable	5	3	1852	1097	1159	800
S98297097	23	stable	2	3	1377	1056	937	1239
S98297097	24	unstable	4	4	1522	1241	791	1688
S98297097	25	unstable	6	2	1928	1280	1728	944
S98297097	26	stable	3	4	1866	1152	952	568
S98297097	27	unstable	5	3	1309	752	960	928
S98297097	28	stable	1	3	1606	751	952	753
S98297097	29	unstable	4	4	1338	744	1103	935
S98297097	30	stable	2	2	1735	936	984	752
S98297097	31	stable	3	3	925	2448	871	1024
S98297097	32	unstable	6	3	1297	776	1896	792
S98297097	33	unstable	4	3	1530	967	1176	984
S98297097	34	stable	2	3	1034	744	992	888
S98297097	35	unstable	5	3	1435	792	784	872
S98297097	36	stable	1	3	1365	895	952	88
S98942290	1	unstable	5	4	1209	770	522	660
S98942290	2	stable	1	4	1225	677	952	763
S98942290	3	unstable	6	4	1038	821	1232	1124
S98942290	4	stable	3	4	1123	1019	1018	769
S98942290	5	stable	2	3	1317	434	654	1087
S98942290	6	unstable	4	4	1020	588	784	1215
S98942290	7	stable	3	3	1067	516	1044	1045
S98942290	8	stable	1	3	689	535	637	1201
S98942290	9	stable	2	2	826	887	906	882
S98942290	10	unstable	4	1	950	677	1424	771
S98942290	11	unstable	6	2	914	880	1068	526
S98942290	12	unstable	5	4	644	606	995	306
S98942290	13	unstable	5	4	1072	796	736	670
S98942290	14	unstable	4	2	1073	1028	736	812
S98942290	15	stable	2	2	4559	1130	854	744
S98942290	16	unstable	6	2	1897	1070	966	703
S98942290	17	stable	3	2	93805	1090	1320	888
S98942290	18	stable	1	2	1466	644	559	677
S98942290	19	unstable	5	4	631	582	717	866
S98942290	20	stable	2	2	952	705	1490	759
S98942290	21	unstable	6	1	1432	738	656	776
S98942290	22	stable	3	1	1315	700	1060	856
S98942290	23	unstable	4	3	645	432	756	449
S98942290	24	stable	1	3	1016	874	752	1024
S98942290	25	stable	1	2	996	605	1082	548
S98942290	26	unstable	5	4	1114	754	845	705
S98942290	27	stable	2	2	737	969	844	850
S98942290	28	stable	3	2	1117	566	602	2790
S98942290	29	unstable	6	2	1299	946	944	940
S98942290	30	unstable	4	2	1386	1489	1221	1700
S98942290	31	unstable	6	3	941	566	1142	851
S98942290	32	stable	1	4	969	539	846	1079
S98942290	33	unstable	5	1	2498	1566	4270	985
S98942290	34	unstable	4	4	746	820	674	761
S98942290	35	stable	3	3	878	767	757	656
S98942290	36	stable	2	2	487	988	623	57
